transaction_count,account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,avg_value_sent,avg_value_received,total_ether_sent,total_ether_received,contract_creation,fraud_label
2,0.00089625,0.0,0.0,1,1,0.0,0.000896,0.0,0.00089625,0,0
8,0.043362839997312,128623.5,414436875.0,3,4,0.008309,0.01915,0.03323665,0.076599489997312,0,0
6,0.0077367559346402,117.0,553648328.333333,1,1,0.0,0.002579,0.0,0.0077367559346402,0,0
9,0.00604859,1538103.75,330421372.0,1,1,0.128947,0.104367,0.5157860869729374,0.5218346769729374,0,0
4,0.0007139999999999,0.0,552835041.666667,1,3,0.16702,0.055911,0.16701977,0.16773377,0,0
1,0.07178909,0.0,0.0,0,1,0.0,0.071789,0.0,0.07178909,0,0
2,0.0008585849999999,0.0,0.0,1,1,0.181239,0.182098,0.181239405,0.18209799,0,0
11,0.0052675349999997,121.8,276377841.666667,1,6,0.707394,0.590373,3.5369679694868403,3.54223550448684,0,0
10000,0.0,0.0,161769.3975,0,7702,0.0,0.0,0.0,0.0,0,0
3,0.0292385687628691,690474.0,0.0,2,1,0.04565,0.120539,0.0913,0.1205385687628691,0,0
10,0.0111109926866803,195282.5,829289163.5,3,2,0.023714,0.100413,0.1897147073133196,0.2008257,0,0
2,0.0004886699999999,0.0,0.0,1,1,0.099262,0.099751,0.09926193,0.0997506,0,0
2,0.00048342,0.0,0.0,1,1,0.253495,0.253978,0.25349451,0.25397793,0,0
2,0.001151,0.0,0.0,1,1,0.0,0.001151,0.0,0.001151,0,0
3,0.000218405569388,828692790.5,0.0,2,1,0.107375,0.214968,0.2147497366381102,0.2149681422074982,0,0
5,0.000654681766871,37297.333333,829073715.5,3,2,0.132004,0.198333,0.3960117534579792,0.3966664352248502,0,0
18,0.0160840599999999,196.555556,184250850.222222,1,1,0.0,0.001787,0.0,0.0160840599999999,0,0
16,0.0267879376799999,236066.461538,552954945.333333,5,3,0.024254,0.114029,0.3153,0.34208793768,0,0
63,0.0203783332366109,8104.84,43633069.842105,1,2,0.036125,0.024303,0.90313224,0.923510573236611,0,0
7,-0.0070179999999999,380245.5,553289522.0,2,1,0.061155,0.0792,0.244618,0.2376,0,0
3,0.0019231806031282,6476.5,0.0,2,1,0.059038,0.12,0.1180768193968717,0.12,0,0
3,0.00220396975464,5522.0,0.0,2,1,0.058898,0.12,0.1177960302453599,0.12,0,0
6,0.0009776918375489,182.333333,552849924.666667,3,2,0.051708,0.052033,0.1551225031624782,0.1561001950000271,0,0
4,0.000983537495766,113.5,829485025.0,2,2,0.04938,0.049872,0.0987608811485042,0.0997444186442702,0,0
8,-0.0440883933825669,40318.833333,829127623.5,3,2,0.009977,0.007888,0.0598649133825669,0.01577652,0,0
8,-0.007541622871562,26249.2,552788569.0,2,1,0.00541,0.006502,0.0270486518250699,0.0195070289535079,0,0
13,-0.0275437589977445,1953134.75,328526839.4,6,3,0.086842,0.133439,0.6947363947484246,0.6671926357506801,0,0
5,0.006227460490167,218611.666667,828801793.0,2,2,0.056785,0.088291,0.1703552998651235,0.1765827603552905,0,0
2,0.000477433580799,0.0,0.0,1,1,0.049523,0.05,0.049522566419201,0.05,0,0
20,0.0305124566368522,499571.307692,236014397.142857,6,6,0.006426,0.016294,0.0835420814499327,0.1140545380867849,0,0
4,0.00143488,3783.5,829129637.5,2,1,0.001369,0.002086,0.00273769,0.00417257,0,0
9,0.0021399514979429,74.75,331652083.0,1,2,0.105195,0.084584,0.420779788502057,0.42291974,0,0
4,0.002103097240461,179.5,829129458.0,2,2,0.148668,0.149719,0.2973354017592163,0.2994384989996773,0,0
15,0.0014779895550419,548502.333333,138083897.25,2,2,0.062874,0.015842,0.188622010444958,0.1901,0,0
2,0.0,829129637.5,0.0,1,0,0.0,0.0,0.0,0.0,0,0
177,0.0166902617432116,44129.841667,29043541.789474,28,10,0.043622,0.092128,5.234601785653435,5.251292047396647,0,0
18,0.03150505933689,12618.764706,0.0,5,1,0.00697,0.15,0.1184949406631099,0.15,0,0
14,0.03829182,80647.769231,0.0,5,1,0.0008,0.048692,0.0104,0.04869182,0,0
16,0.002414783775033,453563.6,150776291.636364,4,4,0.032584,0.01503,0.1629182962249669,0.16533308,0,0
2,0.02,0.0,0.0,1,1,0.0,0.02,0.0,0.02,0,0
4,0.0021259460950979,19567.0,829129571.0,2,2,0.10518,0.106243,0.210360643904902,0.2124865899999999,0,0
18,0.01552421849006,1618954.454545,234856936.142857,7,5,0.002238,0.005734,0.0246150715099399,0.04013929,0,0
11,0.014383946144777,587941.25,552073618.666667,4,3,0.057445,0.157981,0.459560513855223,0.47394446,0,0
39,0.0455180753947092,135493.607143,150554047.272727,21,4,0.004723,0.016161,0.1322513568084077,0.1777694322031169,0,0
2,0.000444818707347,0.0,0.0,1,1,0.009817,0.010261,0.009816501292653,0.01026132,0,0
3,0.0018224027367901,1677689.5,0.0,2,1,0.001589,0.005,0.0031775972632098,0.005,0,0
54,0.0109005946094711,191888.586207,66214939.16,14,4,0.010726,0.012878,0.3110406273905289,0.321941222,0,0
2,0.00452455,0.0,0.0,1,1,0.01,0.014525,0.01,0.01452455,0,0
5,-0.0452593140106598,6295.0,0.0,3,1,0.027521,0.064826,0.1100857640106598,0.06482645,0,0
2,0.005,0.0,0.0,1,1,0.0,0.005,0.0,0.005,0,0
1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0
3,0.0036100183179891,210.5,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0040823527956367,210.5,0.0,2,1,0.003339,0.01076,0.0066776472043632,0.01076,0,0
3,0.0043571377444747,210.5,0.0,2,1,0.003201,0.01076,0.0064028622555252,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,210.5,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,210.5,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,213.5,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036097914885617,213.5,0.0,2,1,0.003575,0.01076,0.0071502085114382,0.01076,0,0
3,0.0036100183179891,210.5,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0043420346851006,218.0,0.0,2,1,0.003209,0.01076,0.0064179653148993,0.01076,0,0
3,0.0043571377444747,218.0,0.0,2,1,0.003201,0.01076,0.0064028622555252,0.01076,0,0
3,0.0036097914885617,218.0,0.0,2,1,0.003575,0.01076,0.0071502085114382,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036102451474165,213.5,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0042634571909602,218.0,0.0,2,1,0.003248,0.01076,0.0064965428090397,0.01076,0,0
3,0.0036097914885617,210.5,0.0,2,1,0.003575,0.01076,0.0071502085114382,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
9,0.0169479199568,62594.333333,552627903.0,4,2,0.124012,0.253673,0.7440696000432,0.76101752,0,0
2,0.0009659999999999,0.0,0.0,1,1,0.003404,0.00437,0.0034035914432,0.0043695914432,0,0
3,0.0040339058104354,218.0,0.0,2,1,0.003363,0.01076,0.0067260941895645,0.01076,0,0
3,0.0043571377444747,218.0,0.0,2,1,0.003201,0.01076,0.0064028622555252,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036097914885617,218.0,0.0,2,1,0.003575,0.01076,0.0071502085114382,0.01076,0,0
3,0.0040821259662094,218.0,0.0,2,1,0.003339,0.01076,0.0066778740337906,0.01076,0,0
3,0.0043571377444747,218.0,0.0,2,1,0.003201,0.01076,0.0064028622555252,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0036097914885617,218.0,0.0,2,1,0.003575,0.01076,0.0071502085114382,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0040339058104354,218.0,0.0,2,1,0.003363,0.01076,0.0067260941895645,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0040339058104354,218.0,0.0,2,1,0.003363,0.01076,0.0067260941895645,0.01076,0,0
3,0.004033678981008,218.0,0.0,2,1,0.003363,0.01076,0.0067263210189919,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0039406789157757,218.0,0.0,2,1,0.00341,0.01076,0.0068193210842242,0.01076,0,0
3,0.0040341326398628,218.0,0.0,2,1,0.003363,0.01076,0.0067258673601371,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0039402252569209,218.0,0.0,2,1,0.00341,0.01076,0.006819774743079,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.004263910849815,218.0,0.0,2,1,0.00281,0.009884,0.0056200891501849,0.009884,0,0
3,0.0039406789157757,218.0,0.0,2,1,0.00341,0.01076,0.0068193210842242,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036102451474165,218.0,0.0,2,1,0.003575,0.01076,0.0071497548525834,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.003695570817022,218.0,0.0,2,1,0.003532,0.01076,0.0070644291829779,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036100183179891,218.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0040341326398628,218.0,0.0,2,1,0.003363,0.01076,0.0067258673601371,0.01076,0,0
3,0.0040341326398628,218.0,0.0,2,1,0.003363,0.01076,0.0067258673601371,0.01076,0,0
3,0.0036100183179891,220.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0040339058104354,220.0,0.0,2,1,0.003363,0.01076,0.0067260941895645,0.01076,0,0
3,0.0036100183179891,220.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0043573645739021,220.0,0.0,2,1,0.003201,0.01076,0.0064026354260978,0.01076,0,0
3,0.0036100183179891,220.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0040339058104354,230.0,0.0,2,1,0.002925,0.009884,0.0058500941895645,0.009884,0,0
3,0.0036100183179891,230.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
3,0.0036100183179891,220.0,0.0,2,1,0.003575,0.01076,0.0071499816820108,0.01076,0,0
3,0.0036097914885617,230.0,0.0,2,1,0.003137,0.009884,0.0062742085114382,0.009884,0,0
3,0.0036102451474165,230.0,0.0,2,1,0.003137,0.009884,0.0062737548525834,0.009884,0,0
3,0.004033678981008,230.0,0.0,2,1,0.002925,0.009884,0.0058503210189919,0.009884,0,0
3,0.0036102451474165,230.0,0.0,2,1,0.003137,0.009884,0.0062737548525834,0.009884,0,0
3,0.0036100183179891,230.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
3,0.0036100183179891,230.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
3,0.0036100183179891,230.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
3,0.0043569109150473,230.0,0.0,2,1,0.002764,0.009884,0.0055270890849526,0.009884,0,0
3,0.0036100183179891,230.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
3,0.0036100183179891,230.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
3,0.0036100183179891,230.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
3,0.0036100183179891,230.0,0.0,2,1,0.003137,0.009884,0.0062739816820108,0.009884,0,0
27,0.0523221310879149,65183.736842,207291990.75,5,1,0.112036,0.272625,2.1286778689120847,2.181,0,0
40,0.0377335221179049,87688.285714,138188760.083333,12,5,0.013502,0.034648,0.3780421316560172,0.4157756537739222,0,0
4,0.06,9944457.0,819185180.5,2,2,0.47,0.5,0.94,1.0,0,0
53,0.0376019325542855,1979.16129,75377254.772727,2,8,0.05461,0.078659,1.6929001374457149,1.7305020700000002,0,0
18,0.0021930377522549,363503.333333,110550464.266667,1,2,0.249725,0.050091,0.7491752117706089,0.7513682495228639,0,0
4423,-1.0737729769000002e-08,422161.636017,1561.915638,2,1,0.0,0.0,1.0737729769000002e-08,0.0,0,0
4439,-1.0650295544000006e-08,418020.963783,1491.313175,2,1,0.0,0.0,1.0650295544000006e-08,0.0,0,0
2,0.000966,0.0,0.0,1,1,2.209056,2.210022,2.2090555403738885,2.2100215403738885,0,0
14,0.0171554492,287158.1,413847181.75,5,3,0.034339,0.090136,0.3433905190011788,0.3605459682011788,0,0
7,0.0110268647303603,4525.8,829123923.0,4,1,0.045795,0.12,0.2289731352696396,0.24,0,0
3,0.0017452847094062,5581.5,0.0,2,1,0.059127,0.12,0.1182547152905937,0.12,0,0
28,0.0187139072553836,56220.521739,331393264.0,11,2,0.014455,0.070236,0.3324642933275532,0.3511782005829368,0,0
28,0.05797468,79090.869565,331496943.4,9,1,0.006393,0.041002,0.1470375,0.20501218,0,0
39,0.0104020210331559,17179.5,57263348.827586,4,6,0.168647,0.058513,1.6864656713728443,1.6968676924060002,0,0
1,0.09794887,0.0,0.0,0,1,0.0,0.097949,0.0,0.09794887,0,0
2,0.0004480127975189,0.0,0.0,1,1,0.052909,0.053357,0.052909021163323,0.053357033960842,0,0
3,0.0039055394297996,230.0,0.0,2,1,0.002989,0.009884,0.0059784605702003,0.009884,0,0
3,0.0047358407507732,230.0,0.0,2,1,0.002574,0.009884,0.0051481592492267,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0043767642703035,230.0,0.0,2,1,0.002754,0.009884,0.0055072357296964,0.009884,0,0
3,0.004376259949404,230.0,0.0,2,1,0.002754,0.009884,0.0055077400505959,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0047358407507732,230.0,0.0,2,1,0.002574,0.009884,0.0051481592492267,0.009884,0,0
3,0.0039050351089001,230.0,0.0,2,1,0.003427,0.01076,0.0068549648910998,0.01076,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039055394297996,230.0,0.0,2,1,0.002989,0.009884,0.0059784605702003,0.009884,0,0
3,0.0039050351089001,230.0,0.0,2,1,0.002989,0.009884,0.0059789648910998,0.009884,0,0
3,0.0039050351089001,230.0,0.0,2,1,0.002989,0.009884,0.0059789648910998,0.009884,0,0
3,0.0039050351089001,230.0,0.0,2,1,0.002989,0.009884,0.0059789648910998,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0042726220045494,230.0,0.0,2,1,0.002806,0.009884,0.0056113779954505,0.009884,0,0
3,0.0039047829484503,230.0,0.0,2,1,0.00299,0.009884,0.0059792170515496,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.003427,0.01076,0.0068547127306501,0.01076,0,0
3,0.0039055394297996,230.0,0.0,2,1,0.002989,0.009884,0.0059784605702003,0.009884,0,0
3,0.004000393785654,230.0,0.0,2,1,0.002942,0.009884,0.0058836062143459,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039050351089001,230.0,0.0,2,1,0.002989,0.009884,0.0059789648910998,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.003427,0.01076,0.0068547127306501,0.01076,0,0
3,0.0043765121098538,230.0,0.0,2,1,0.002754,0.009884,0.0055074878901461,0.009884,0,0
3,0.0047358407507732,230.0,0.0,2,1,0.002574,0.009884,0.0051481592492267,0.009884,0,0
3,0.0046319506454688,230.0,0.0,2,1,0.003064,0.01076,0.0061280493545311,0.01076,0,0
3,0.0043765121098538,230.0,0.0,2,1,0.002754,0.009884,0.0055074878901461,0.009884,0,0
3,0.0042723698440996,230.0,0.0,2,1,0.002806,0.009884,0.0056116301559003,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039050351089001,230.0,0.0,2,1,0.002989,0.009884,0.0059789648910998,0.009884,0,0
3,0.0043765121098538,230.0,0.0,2,1,0.002754,0.009884,0.0055074878901461,0.009884,0,0
3,0.0039050351089001,230.0,0.0,2,1,0.002989,0.009884,0.0059789648910998,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039050351089001,230.0,0.0,2,1,0.002989,0.009884,0.0059789648910998,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.003427,0.01076,0.0068547127306501,0.01076,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039052872693498,230.0,0.0,2,1,0.002989,0.009884,0.0059787127306501,0.009884,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039055394297996,251.0,0.0,2,1,0.003573,0.011052,0.0071464605702003,0.011052,0,0
3,0.0039050351089001,251.0,0.0,2,1,0.003573,0.011052,0.0071469648910998,0.011052,0,0
3,0.0039050351089001,251.0,0.0,2,1,0.003573,0.011052,0.0071469648910998,0.011052,0,0
3,0.0039050351089001,251.0,0.0,2,1,0.003573,0.011052,0.0071469648910998,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039050351089001,251.0,0.0,2,1,0.003573,0.011052,0.0071469648910998,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039055394297996,251.0,0.0,2,1,0.003573,0.011052,0.0071464605702003,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0043765121098538,251.0,0.0,2,1,0.003338,0.011052,0.0066754878901461,0.011052,0,0
3,0.0039050351089001,251.0,0.0,2,1,0.003573,0.011052,0.0071469648910998,0.011052,0,0
3,0.0039055394297996,251.0,0.0,2,1,0.003573,0.011052,0.0071464605702003,0.011052,0,0
3,0.0039055394297996,251.0,0.0,2,1,0.003573,0.011052,0.0071464605702003,0.011052,0,0
3,0.0042728741649991,251.0,0.0,2,1,0.00339,0.011052,0.0067791258350008,0.011052,0,0
3,0.0047355885903234,251.0,0.0,2,1,0.003158,0.011052,0.0063164114096765,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039055394297996,251.0,0.0,2,1,0.003573,0.011052,0.0071464605702003,0.011052,0,0
3,0.0043767642703035,251.0,0.0,2,1,0.003338,0.011052,0.0066752357296964,0.011052,0,0
3,0.0039050351089001,251.0,0.0,2,1,0.003573,0.011052,0.0071469648910998,0.011052,0,0
3,0.0042723698440996,251.0,0.0,2,1,0.00339,0.011052,0.0067796301559003,0.011052,0,0
3,0.0039055394297996,251.0,0.0,2,1,0.003573,0.011052,0.0071464605702003,0.011052,0,0
3,0.0043765121098538,251.0,0.0,2,1,0.003338,0.011052,0.0066754878901461,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039052872693498,253.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0039052872693498,251.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0042726220045494,253.0,0.0,2,1,0.00339,0.011052,0.0067793779954505,0.011052,0,0
3,0.0039052872693498,253.0,0.0,2,1,0.003573,0.011052,0.0071467127306501,0.011052,0,0
3,0.0043765121098538,253.0,0.0,2,1,0.003338,0.011052,0.0066754878901461,0.011052,0,0
3,0.0018848096388421,260.5,0.0,2,1,0.003183,0.00825,0.0063651903611578,0.00825,0,0
36,0.0216350425889005,272.833333,138288012.75,2,4,0.005942,0.013688,0.1426149574110994,0.16425,0,0
12,0.0070642956744423,328.0,414564194.5,2,2,0.004086,0.009938,0.0326857043255576,0.03975,0,0
33,0.02046904531388,266.727273,150795456.545455,3,4,0.006956,0.015773,0.1530309546861199,0.1735,0,0
15,0.0073541304766649,283.1,332171205.4,2,4,0.00364,0.00875,0.036395869523335,0.04375,0,0
10,0.007333749060405,1749.0,552749053.0,2,2,0.004881,0.013833,0.0341662509395949,0.0415,0,0
3,0.0018550413349555,290.0,0.0,2,1,0.003447,0.00875,0.0068949586650444,0.00875,0,0
3,0.0016052974228311,282.5,0.0,2,1,0.003322,0.00825,0.0066447025771688,0.00825,0,0
3,0.0018547891745057,290.0,0.0,2,1,0.003448,0.00875,0.0068952108254942,0.00875,0,0
10,0.0074845765457981,819.857143,552751221.0,2,3,0.003431,0.0105,0.0240154234542018,0.0315,0,0
3,0.0015956446430706,261.5,0.0,2,1,0.003327,0.00825,0.0066543553569293,0.00825,0,0
3,0.0015962960575659,282.5,0.0,2,1,0.003577,0.00875,0.007153703942434,0.00875,0,0
12,0.0075734243893287,223.0,414564404.5,2,2,0.008116,0.018125,0.0649265756106712,0.0725,0,0
3,0.0018340413349555,290.0,0.0,2,1,0.003458,0.00875,0.0069159586650444,0.00875,0,0
3,0.0016003726515038,268.0,0.0,2,1,0.003325,0.00825,0.0066496273484961,0.00825,0,0
145,0.0704423801288325,287.463918,34601776.1875,4,4,0.005269,0.012115,0.5110576198711676,0.5815000000000001,0,0
3,0.0044303693792501,345.5,0.0,2,1,0.003749,0.011928,0.0074976306207498,0.011928,0,0
3,0.0018340413349555,290.0,0.0,2,1,0.003458,0.00875,0.0069159586650444,0.00875,0,0
3,0.0018340413349555,290.0,0.0,2,1,0.003458,0.00875,0.0069159586650444,0.00875,0,0
3,0.004631698485019,345.5,0.0,2,1,0.003648,0.011928,0.0072963015149809,0.011928,0,0
3,0.0019055574783923,349.0,0.0,2,1,0.004797,0.0115,0.0095944425216076,0.0115,0,0
6,0.0040974758050108,289.0,829129406.5,2,2,0.004726,0.0115,0.0189025241949891,0.023,0,0
57,0.0212904434761622,277.5,87301042.263158,3,4,0.003703,0.008526,0.1407095565238377,0.162,0,0
